0.000000e+00 5.934622e-02 -6.280638e-04 3.738828e-06 -2.577206e-02 -2.772011e-01 1.650162e-03
1.000000e-04 5.928360e-02 -1.256037e-03 7.477118e-06 -2.950652e-02 -2.771412e-01 1.649806e-03
2.000000e-01 4.355957e-02 -3.990514e-02 4.418177e-04 -1.446935e-01 3.702774e-01 -1.678125e-03
2.001000e-01 4.323271e-02 -3.905259e-02 4.380330e-04 -1.438085e-01 3.824133e-01 -1.662408e-03
4.000000e-01 -3.390567e-01 3.586003e-02 4.971009e-02 -3.057684e-02 4.367394e-02 9.557201e-03
4.001000e-01 -3.391259e-01 3.595901e-02 4.973175e-02 -3.055179e-02 4.369711e-02 9.556099e-03
6.000000e-01 -3.933652e-01 3.176339e-01 8.921845e-02 2.564091e-03 7.775444e-02 8.048671e-03
6.001000e-01 -3.933594e-01 3.178101e-01 8.923669e-02 2.576082e-03 7.776813e-02 8.048104e-03
8.000000e-01 -3.326058e-01 7.286768e-01 1.233073e-01 2.348398e-02 1.033156e-01 7.022188e-03
8.001000e-01 -3.325526e-01 7.289109e-01 1.233232e-01 2.349360e-02 1.033282e-01 7.021698e-03
1.000000e+00 -1.823875e-01 1.256916e+00 1.528309e-01 4.313419e-02 1.309549e-01 5.977150e-03
1.000100e+00 -1.822897e-01 1.257213e+00 1.528444e-01 4.314479e-02 1.309709e-01 5.976561e-03
1.200000e+00 6.842418e-02 1.940593e+00 1.766940e-01 7.020153e-02 1.772212e-01 4.355107e-03
1.200100e+00 6.858326e-02 1.940995e+00 1.767039e-01 7.022065e-02 1.772584e-01 4.353861e-03
1.400000e+00 1.422744e-01 2.779844e+00 2.009576e-01 -1.040587e-01 -1.365195e-02 1.241442e-02
1.400100e+00 1.420388e-01 2.779813e+00 2.009858e-01 -1.039174e-01 -1.356216e-02 1.240934e-02
1.600000e+00 -6.691735e-02 2.918241e+00 2.470181e-01 -1.695974e-02 5.672563e-02 8.943686e-03
1.600100e+00 -6.695576e-02 2.918370e+00 2.470384e-01 -1.694178e-02 5.674387e-02 8.942887e-03
1.800000e+00 -7.776140e-02 3.246181e+00 2.845227e-01 9.886056e-03 8.630418e-02 7.698238e-03
1.800100e+00 -7.773899e-02 3.246376e+00 2.845401e-01 9.896808e-03 8.631703e-02 7.697717e-03
2.000000e+00 1.275120e-02 3.694383e+00 3.171337e-01 2.968330e-02 1.116048e-01 6.702087e-03
2.000100e+00 1.281846e-02 3.694636e+00 3.171488e-01 2.969289e-02 1.116179e-01 6.701585e-03
