0.000000e+00 1.000033e-02 1.000033e-02 1.000033e-02 9.999999e-03 9.999999e-03 1.000000e-02
1.000000e-04 1.000067e-02 1.000067e-02 1.000067e-02 9.999999e-03 9.999999e-03 1.000000e-02
2.000000e-01 1.066700e-02 1.066700e-02 1.066700e-02 9.999999e-03 9.999999e-03 1.000000e-02
2.001000e-01 1.066733e-02 1.066733e-02 1.066733e-02 9.999999e-03 9.999999e-03 1.000000e-02
4.000000e-01 1.133367e-02 1.133367e-02 1.133367e-02 9.999999e-03 9.999999e-03 1.000000e-02
4.001000e-01 1.133400e-02 1.133400e-02 1.133400e-02 9.999999e-03 9.999999e-03 1.000000e-02
6.000000e-01 1.200033e-02 1.200033e-02 1.200033e-02 9.999999e-03 9.999999e-03 1.000000e-02
6.001000e-01 1.200067e-02 1.200067e-02 1.200067e-02 9.999999e-03 9.999999e-03 1.000000e-02
8.000000e-01 1.266700e-02 1.266700e-02 1.266700e-02 9.999999e-03 9.999999e-03 1.000000e-02
8.001000e-01 1.266733e-02 1.266733e-02 1.266733e-02 9.999999e-03 9.999999e-03 1.000000e-02
1.000000e+00 1.333367e-02 1.333367e-02 1.333367e-02 9.999999e-03 9.999999e-03 1.000000e-02
1.000100e+00 1.333400e-02 1.333400e-02 1.333400e-02 9.999999e-03 9.999999e-03 1.000000e-02
1.200000e+00 1.400033e-02 1.400033e-02 1.400033e-02 9.999999e-03 9.999999e-03 1.000000e-02
1.200100e+00 1.400067e-02 1.400067e-02 1.400067e-02 9.999999e-03 9.999999e-03 1.000000e-02
1.400000e+00 1.466700e-02 1.466700e-02 1.466700e-02 9.999999e-03 9.999999e-03 1.000000e-02
1.400100e+00 1.466733e-02 1.466733e-02 1.466733e-02 9.999999e-03 9.999999e-03 1.000000e-02
1.600000e+00 1.533367e-02 1.533367e-02 1.533367e-02 9.999999e-03 9.999999e-03 1.000000e-02
1.600100e+00 1.533400e-02 1.533400e-02 1.533400e-02 9.999999e-03 9.999999e-03 1.000000e-02
1.800000e+00 1.600033e-02 1.600033e-02 1.600033e-02 9.999999e-03 9.999999e-03 1.000000e-02
1.800100e+00 1.600067e-02 1.600067e-02 1.600067e-02 9.999999e-03 9.999999e-03 1.000000e-02
2.000000e+00 1.666700e-02 1.666700e-02 1.666700e-02 9.999999e-03 9.999999e-03 1.000000e-02
2.000100e+00 1.666733e-02 1.666733e-02 1.666733e-02 9.999999e-03 9.999999e-03 1.000000e-02
2.200000e+00 1.733367e-02 1.733367e-02 1.733367e-02 9.999999e-03 9.999999e-03 1.000000e-02
2.200100e+00 1.733400e-02 1.733400e-02 1.733400e-02 9.999999e-03 9.999999e-03 1.000000e-02
2.400000e+00 1.800033e-02 1.800033e-02 1.800033e-02 9.999999e-03 9.999999e-03 1.000000e-02
2.400100e+00 1.800067e-02 1.800067e-02 1.800067e-02 9.999999e-03 9.999999e-03 1.000000e-02
2.600000e+00 1.866700e-02 1.866700e-02 1.866700e-02 9.999999e-03 9.999999e-03 1.000000e-02
2.600100e+00 1.866733e-02 1.866733e-02 1.866733e-02 9.999999e-03 9.999999e-03 1.000000e-02
2.800000e+00 1.933367e-02 1.933367e-02 1.933367e-02 9.999999e-03 9.999999e-03 1.000000e-02
2.800100e+00 1.933400e-02 1.933400e-02 1.933400e-02 9.999999e-03 9.999999e-03 1.000000e-02
3.000000e+00 2.000033e-02 2.000033e-02 2.000033e-02 9.999999e-03 9.999999e-03 1.000000e-02
3.000100e+00 2.000067e-02 2.000067e-02 2.000067e-02 9.999999e-03 9.999999e-03 1.000000e-02
3.200000e+00 2.066700e-02 2.066700e-02 2.066700e-02 9.999999e-03 9.999999e-03 1.000000e-02
3.200100e+00 2.066733e-02 2.066733e-02 2.066733e-02 9.999999e-03 9.999999e-03 1.000000e-02
3.400000e+00 2.133366e-02 2.133366e-02 2.133367e-02 9.999999e-03 9.999999e-03 1.000000e-02
3.400100e+00 2.133400e-02 2.133400e-02 2.133400e-02 9.999999e-03 9.999999e-03 1.000000e-02
3.600000e+00 2.200033e-02 2.200033e-02 2.200033e-02 9.999999e-03 9.999999e-03 1.000000e-02
3.600100e+00 2.200066e-02 2.200066e-02 2.200067e-02 9.999999e-03 9.999999e-03 1.000000e-02
3.800000e+00 2.266700e-02 2.266700e-02 2.266700e-02 9.999999e-03 9.999999e-03 1.000000e-02
3.800100e+00 2.266733e-02 2.266733e-02 2.266733e-02 9.999999e-03 9.999999e-03 1.000000e-02
4.000000e+00 2.333366e-02 2.333366e-02 2.333367e-02 9.999999e-03 9.999999e-03 1.000000e-02
4.000100e+00 2.333400e-02 2.333400e-02 2.333400e-02 9.999999e-03 9.999999e-03 1.000000e-02
4.200000e+00 2.400033e-02 2.400033e-02 2.400033e-02 9.999999e-03 9.999999e-03 1.000000e-02
4.200100e+00 2.400066e-02 2.400066e-02 2.400067e-02 9.999999e-03 9.999999e-03 1.000000e-02
4.400000e+00 2.466700e-02 2.466700e-02 2.466700e-02 9.999999e-03 9.999999e-03 1.000000e-02
4.400100e+00 2.466733e-02 2.466733e-02 2.466733e-02 9.999999e-03 9.999999e-03 1.000000e-02
4.600000e+00 2.533366e-02 2.533366e-02 2.533367e-02 9.999999e-03 9.999999e-03 1.000000e-02
4.600100e+00 2.533400e-02 2.533400e-02 2.533400e-02 9.999999e-03 9.999999e-03 1.000000e-02
4.800000e+00 2.600033e-02 2.600033e-02 2.600033e-02 9.999999e-03 9.999999e-03 1.000000e-02
4.800100e+00 2.600066e-02 2.600066e-02 2.600067e-02 9.999999e-03 9.999999e-03 1.000000e-02
5.000000e+00 2.666700e-02 2.666700e-02 2.666700e-02 9.999999e-03 9.999999e-03 1.000000e-02
5.000100e+00 2.666733e-02 2.666733e-02 2.666733e-02 9.999999e-03 9.999999e-03 1.000000e-02
5.200000e+00 2.733366e-02 2.733366e-02 2.733367e-02 9.999999e-03 9.999999e-03 1.000000e-02
5.200100e+00 2.733400e-02 2.733400e-02 2.733400e-02 9.999999e-03 9.999999e-03 1.000000e-02
5.400000e+00 2.800033e-02 2.800033e-02 2.800033e-02 9.999999e-03 9.999999e-03 1.000000e-02
5.400100e+00 2.800066e-02 2.800066e-02 2.800067e-02 9.999999e-03 9.999999e-03 1.000000e-02
