0.50000000 0.40000001 -0.00000000 -0.00001282 0.00010256 -0.00000000
0.49999984 0.40000119 -0.00000000 -0.00014104 0.00112823 -0.00000000
0.49999943 0.40000443 -0.00000000 -0.00026934 0.00215404 -0.00000000
0.49999876 0.40000971 -0.00000000 -0.00039779 0.00318011 -0.00000000
0.49999783 0.40001705 -0.00000000 -0.00052647 0.00420660 -0.00000000
0.49999665 0.40002645 -0.00000000 -0.00065545 0.00523362 -0.00000000
0.49999521 0.40003790 -0.00000000 -0.00078482 0.00626133 -0.00000000
0.49999350 0.40005140 -0.00000000 -0.00091464 0.00728984 -0.00000000
0.49999154 0.40006696 -0.00000000 -0.00104500 0.00831930 -0.00000000
0.49998932 0.40008459 -0.00000000 -0.00117597 0.00934984 -0.00000000
0.49998683 0.40010427 -0.00000000 -0.00130762 0.01038160 -0.00000000
0.49998408 0.40012602 -0.00000000 -0.00144003 0.01141471 -0.00000000
0.49998107 0.40014984 -0.00000000 -0.00157329 0.01244932 -0.00000000
0.49997778 0.40017573 -0.00000000 -0.00170746 0.01348555 -0.00000000
0.49997423 0.40020369 -0.00000000 -0.00184264 0.01452356 -0.00000000
0.49997041 0.40023373 -0.00000000 -0.00197889 0.01556348 -0.00000000
0.49996631 0.40026585 -0.00000000 -0.00211629 0.01660544 -0.00000000
0.49996194 0.40030006 -0.00000000 -0.00225493 0.01764960 -0.00000000
0.49995729 0.40033635 -0.00000000 -0.00239489 0.01869609 -0.00000000
0.49995235 0.40037475 -0.00000000 -0.00253625 0.01974507 -0.00000000
0.49994714 0.40041524 -0.00000000 -0.00267909 0.02079667 -0.00000000
0.49994163 0.40045784 -0.00000000 -0.00282349 0.02185104 -0.00000000
0.49993584 0.40050255 -0.00000000 -0.00296954 0.02290833 -0.00000000
0.49992975 0.40054938 -0.00000000 -0.00311732 0.02396869 -0.00000000
0.49992337 0.40059833 -0.00000000 -0.00326693 0.02503227 -0.00000000
0.49991668 0.40064941 -0.00000000 -0.00341843 0.02609923 -0.00000000
0.49990969 0.40070263 -0.00000000 -0.00357193 0.02716971 -0.00000000
0.49990239 0.40075800 -0.00000000 -0.00372751 0.02824388 -0.00000000
0.49989478 0.40081551 -0.00000000 -0.00388526 0.02932189 -0.00000000
0.49988684 0.40087519 -0.00000000 -0.00404527 0.03040391 -0.00000000
0.49987859 0.40093703 -0.00000000 -0.00420764 0.03149009 -0.00000000
0.49987001 0.40100105 -0.00000000 -0.00437246 0.03258061 -0.00000000
0.49986110 0.40106726 -0.00000000 -0.00453982 0.03367562 -0.00000000
0.49985185 0.40113566 -0.00000000 -0.00470982 0.03477530 -0.00000000
0.49984226 0.40120626 -0.00000000 -0.00488256 0.03587982 -0.00000000
0.49983232 0.40127908 -0.00000000 -0.00505813 0.03698936 -0.00000000
0.49982202 0.40135412 -0.00000000 -0.00523665 0.03810409 -0.00000000
0.49981137 0.40143140 -0.00000000 -0.00541821 0.03922419 -0.00000000
0.49980035 0.40151092 -0.00000000 -0.00560291 0.04034984 -0.00000000
0.49978896 0.40159270 -0.00000000 -0.00579086 0.04148124 -0.00000000
0.49977719 0.40167674 -0.00000000 -0.00598218 0.04261857 -0.00000000
0.49976503 0.40176307 -0.00000000 -0.00617697 0.04376202 -0.00000000
0.49975248 0.40185169 -0.00000000 -0.00637534 0.04491180 -0.00000000
0.49973953 0.40194261 -0.00000000 -0.00657741 0.04606810 -0.00000000
0.49972617 0.40203586 -0.00000000 -0.00678330 0.04723112 -0.00000000
0.49971240 0.40213143 -0.00000000 -0.00699312 0.04840107 -0.00000000
0.49969820 0.40222936 -0.00000000 -0.00720700 0.04957818 -0.00000000
0.49968357 0.40232964 -0.00000000 -0.00742506 0.05076264 -0.00000000
0.49966850 0.40243230 -0.00000000 -0.00764742 0.05195468 -0.00000000
0.49965298 0.40253735 -0.00000000 -0.00787423 0.05315454 -0.00000000
0.49963701 0.40264481 -0.00000000 -0.00810560 0.05436243 -0.00000000
0.49962057 0.40275469 -0.00000000 -0.00834168 0.05557859 -0.00000000
0.49960365 0.40286702 -0.00000000 -0.00858261 0.05680327 -0.00000000
0.49958624 0.40298180 -0.00000000 -0.00882852 0.05803671 -0.00000000
0.49956834 0.40309905 -0.00000000 -0.00907956 0.05927916 -0.00000000
0.49954993 0.40321880 -0.00000000 -0.00933588 0.06053088 -0.00000000
0.49953100 0.40334106 -0.00000000 -0.00959763 0.06179213 -0.00000000
0.49951154 0.40346586 -0.00000000 -0.00986497 0.06306318 -0.00000000
0.49949155 0.40359320 -0.00000000 -0.01013806 0.06434431 -0.00000000
0.49947100 0.40372312 -0.00000000 -0.01041706 0.06563580 -0.00000000
0.49944989 0.40385563 -0.00000000 -0.01070214 0.06693795 -0.00000000
0.49942820 0.40399075 -0.00000000 -0.01099348 0.06825104 -0.00000000
0.49940593 0.40412851 -0.00000000 -0.01129124 0.06957538 -0.00000000
0.49938305 0.40426894 -0.00000000 -0.01159562 0.07091130 -0.00000000
0.49935955 0.40441204 -0.00000000 -0.01190679 0.07225910 -0.00000000
0.49933543 0.40455785 -0.00000000 -0.01222496 0.07361913 -0.00000000
0.49931067 0.40470639 -0.00000000 -0.01255032 0.07499171 -0.00000000
0.49928524 0.40485769 -0.00000000 -0.01288307 0.07637720 -0.00000000
0.49925915 0.40501178 -0.00000000 -0.01322342 0.07777596 -0.00000000
0.49923236 0.40516867 -0.00000000 -0.01357159 0.07918836 -0.00000000
0.49920488 0.40532840 -0.00000000 -0.01392780 0.08061477 -0.00000000
0.49917667 0.40549100 -0.00000000 -0.01429227 0.08205559 -0.00000000
0.49914773 0.40565649 -0.00000000 -0.01466525 0.08351123 -0.00000000
0.49911803 0.40582491 -0.00000000 -0.01504698 0.08498208 -0.00000000
0.49908756 0.40599628 -0.00000000 -0.01543770 0.08646859 -0.00000000
0.49905630 0.40617065 -0.00000000 -0.01583767 0.08797119 -0.00000000
0.49902423 0.40634803 -0.00000000 -0.01624717 0.08949034 -0.00000000
0.49899133 0.40652847 -0.00000000 -0.01666646 0.09102650 -0.00000000
0.49895758 0.40671200 -0.00000000 -0.01709584 0.09258016 -0.00000000
0.49892297 0.40689865 -0.00000000 -0.01753559 0.09415183 -0.00000000
0.49888747 0.40708846 -0.00000000 -0.01798602 0.09574201 -0.00000000
0.49885105 0.40728147 -0.00000000 -0.01844744 0.09735124 -0.00000000
0.49881370 0.40747772 -0.00000000 -0.01892019 0.09898007 -0.00000000
0.49877540 0.40767724 -0.00000000 -0.01940458 0.10062908 -0.00000000
0.49873611 0.40788008 -0.00000000 -0.01990099 0.10229885 -0.00000000
0.49869582 0.40808628 -0.00000000 -0.02040976 0.10398999 -0.00000000
0.49865451 0.40829588 -0.00000000 -0.02093127 0.10570315 -0.00000000
0.49861213 0.40850894 -0.00000000 -0.02146591 0.10743897 -0.00000000
0.49856868 0.40872548 -0.00000000 -0.02201408 0.10919813 -0.00000000
