0.69999999 0.10000002 0.00000000 -0.00022738 0.00035332 0.00000000
0.69999737 0.10000408 0.00000000 -0.00250114 0.00388652 0.00000000
0.69999020 0.10001521 0.00000000 -0.00477495 0.00741980 0.00000000
0.69997849 0.10003341 0.00000000 -0.00704886 0.01095326 0.00000000
0.69996223 0.10005868 0.00000000 -0.00932292 0.01448697 0.00000000
0.69994142 0.10009101 0.00000000 -0.01159716 0.01802103 0.00000000
0.69991606 0.10013041 0.00000000 -0.01387164 0.02155551 0.00000000
0.69988615 0.10017688 0.00000000 -0.01614641 0.02509050 0.00000000
0.69985169 0.10023042 0.00000000 -0.01842151 0.02862608 0.00000000
0.69981269 0.10029104 0.00000000 -0.02069698 0.03216234 0.00000000
0.69976913 0.10035872 0.00000000 -0.02297289 0.03569936 0.00000000
0.69972101 0.10043348 0.00000000 -0.02524927 0.03923723 0.00000000
0.69966835 0.10051532 0.00000000 -0.02752617 0.04277603 0.00000000
0.69961113 0.10060424 0.00000000 -0.02980364 0.04631585 0.00000000
0.69954936 0.10070024 0.00000000 -0.03208173 0.04985678 0.00000000
0.69948302 0.10080332 0.00000000 -0.03436048 0.05339889 0.00000000
0.69941213 0.10091348 0.00000000 -0.03663995 0.05694228 0.00000000
0.69933668 0.10103073 0.00000000 -0.03892018 0.06048702 0.00000000
0.69925667 0.10115508 0.00000000 -0.04120121 0.06403321 0.00000000
0.69917210 0.10128652 0.00000000 -0.04348311 0.06758094 0.00000000
0.69908296 0.10142505 0.00000000 -0.04576590 0.07113028 0.00000000
0.69898926 0.10157069 0.00000000 -0.04804966 0.07468133 0.00000000
0.69889098 0.10172343 0.00000000 -0.05033441 0.07823417 0.00000000
0.69878814 0.10188327 0.00000000 -0.05262022 0.08178889 0.00000000
0.69868072 0.10205023 0.00000000 -0.05490713 0.08534558 0.00000000
0.69856873 0.10222430 0.00000000 -0.05719518 0.08890432 0.00000000
0.69845216 0.10240550 0.00000000 -0.05948444 0.09246521 0.00000000
0.69833102 0.10259381 0.00000000 -0.06177494 0.09602833 0.00000000
0.69820529 0.10278926 0.00000000 -0.06406675 0.09959377 0.00000000
0.69807497 0.10299184 0.00000000 -0.06635990 0.10316163 0.00000000
0.69794007 0.10320155 0.00000000 -0.06865445 0.10673198 0.00000000
0.69780057 0.10341841 0.00000000 -0.07095044 0.11030492 0.00000000
0.69765649 0.10364242 0.00000000 -0.07324794 0.11388055 0.00000000
0.69750780 0.10387358 0.00000000 -0.07554698 0.11745895 0.00000000
0.69735452 0.10411190 0.00000000 -0.07784763 0.12104021 0.00000000
0.69719664 0.10435739 0.00000000 -0.08014993 0.12462443 0.00000000
0.69703415 0.10461005 0.00000000 -0.08245393 0.12821170 0.00000000
0.69686704 0.10486988 0.00000000 -0.08475968 0.13180211 0.00000000
0.69669533 0.10513690 0.00000000 -0.08706725 0.13539576 0.00000000
0.69651900 0.10541111 0.00000000 -0.08937667 0.13899273 0.00000000
0.69633805 0.10569252 0.00000000 -0.09168801 0.14259313 0.00000000
0.69615247 0.10598113 0.00000000 -0.09400131 0.14619705 0.00000000
